# t_epoch,vmrss_kb,vmsize_kb,vmswap_kb,mem_available_kb,threads
# MARK 1786141950.195 call:get_cut_trace:{"toolpath_id": 15}
1786141950.279,4257696,10155544,0,20882756,73
1786141950.780,4257696,10155544,0,20887184,73
1786141951.281,4301492,10199448,0,20838812,73
1786141951.781,4692356,10614548,0,20445324,73
# MARK 1786141952.025 call:get_cut_trace:{"toolpath_id": 0, "max_hotspots": 10000, "max_issues": 100000}
# MARK 1786141952.198 call:get_cut_trace:{"toolpath_id": 1, "max_hotspots": 10000, "max_issues": 100000}
1786141952.281,4713272,10614548,0,20272856,73
1786141952.782,4713272,10614548,0,20289256,73
# MARK 1786141953.194 call:get_cut_trace:{"toolpath_id": 2, "max_hotspots": 10000, "max_issues": 100000}
1786141953.282,4713280,10614548,0,20311740,73
1786141953.783,4713280,10614548,0,20310376,73
# MARK 1786141954.194 call:get_cut_trace:{"span_kind": "depth_pass", "max_issues": 50}
1786141954.283,4713284,10614548,0,20303916,73
1786141954.784,4713284,10614548,0,20289636,73
# MARK 1786141955.270 FATAL:get_cut_trace unfiltered
# MARK 1786141955.270 call:get_cut_trace:{}
1786141955.285,4313180,10204632,0,20699224,73
1786141955.785,4313180,10204632,0,20695612,73
1786141956.286,4313180,10204632,0,20692396,73
1786141956.786,4807212,10718536,0,20251440,73
1786141957.287,4762448,10652996,0,20074968,73
1786141957.787,4762448,10652996,0,20087224,73
1786141958.288,4762448,10652996,0,20087176,73
1786141958.788,4762448,10652996,0,20096784,73
1786141959.289,4762448,10652996,0,20099260,73
1786141959.789,4762448,10652996,0,20099580,73
# MARK 1786141960.078 call:list_toolpaths:{}
